,PID,Longitude,Latitude,Neighborhood,Address,NeighborhoodFullname,Directions,BldgType,GarageCars
1563,903401030,-93.625539,42.028274,BrkSide,701 RIDGEWOOD AVE,Brookside,Downtown,1Fam,2.0
1564,903401050,-93.625434,42.027065,BrkSide,621 RIDGEWOOD AVE,Brookside,Downtown,1Fam,1.0
1565,903401070,-93.625435,42.026912,BrkSide,611 RIDGEWOOD AVE,Brookside,Downtown,1Fam,2.0
1566,903425110,-93.62338,42.027986,OldTown,721 NORTHWESTERN AVE,Old Town,Downtown,1Fam,2.0
1567,903425190,-93.622773,42.02686,OldTown,609 NORTHWESTERN AVE,Old Town,Downtown,1Fam,2.0
1568,903425245,-93.625362,42.026759,BrkSide,600 RIDGEWOOD AVE,Brookside,Downtown,1Fam,2.0
1569,903425270,-93.625285,42.026998,BrkSide,616 RIDGEWOOD AVE,Brookside,Downtown,1Fam,2.0
1570,903425280,-93.625284,42.027088,BrkSide,622 RIDGEWOOD AVE,Brookside,Downtown,1Fam,1.0
1571,903425340,-93.625436,42.028544,BrkSide,722 RIDGEWOOD AVE,Brookside,Downtown,2fmCon,2.0
1572,903425420,-93.625623,42.029556,BrkSide,830 RIDGEWOOD AVE,Brookside,Downtown,1Fam,1.0
1573,903426010,-93.6241649,42.0299664,OldTown,1012 9TH ST,Old Town,Downtown,1Fam,2.0
1574,903426160,-93.621676,42.02903,OldTown,817 HODGE AVE,Old Town,Downtown,2fmCon,1.0
1575,903426180,-93.621674,42.028888,OldTown,807 HODGE AVE,Old Town,Downtown,1Fam,2.0
1576,903426200,-93.621835,42.028875,OldTown,815 8TH ST,Old Town,Downtown,1Fam,0.0
1577,903427090,-93.621065,42.029038,OldTown,713 8TH ST,Old Town,Downtown,1Fam,1.0
1578,903427120,-93.621525,42.028948,OldTown,810 HODGE AVE,Old Town,Downtown,1Fam,2.0
1579,903429010,-93.6208294,42.0286305,OldTown,712 8TH ST,Old Town,Downtown,1Fam,1.0
1580,903429080,-93.621504,42.027854,OldTown,702 HODGE AVE,Old Town,Downtown,1Fam,1.0
1581,903429110,-93.621506,42.027998,OldTown,716 HODGE AVE,Old Town,Downtown,1Fam,1.0
1582,903430080,-93.621632,42.026914,OldTown,611 HODGE AVE,Old Town,Downtown,1Fam,1.0
1583,903430090,-93.621562,42.026886,OldTown,803 6TH ST,Old Town,Downtown,1Fam,1.0
1584,903430130,-93.622624,42.02689,OldTown,606 NORTHWESTERN AVE,Old Town,Downtown,1Fam,0.0
1585,903450060,-93.628447,42.025229,IDOTRR,303 N RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1586,903450110,-93.629495,42.020693,IDOTRR,326 N RIVERSIDE DR,Iowa DOT and Rail Road,Downtown,Duplex,2.0
1587,903451090,-93.628299,42.025306,IDOTRR,308 N RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1588,903451110,-93.628301,42.02543,IDOTRR,318 N RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1589,903452025,-93.6259506,42.0255246,IDOTRR,1114 N 4TH ST,Iowa DOT and Rail Road,Downtown,1Fam,2.0
1590,903452090,-93.626631,42.025459,IDOTRR,1123 N 3RD ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1591,903453080,-93.629496,42.021576,IDOTRR,206 N RIVERSIDE DR,Iowa DOT and Rail Road,Downtown,1Fam,2.0
1592,903454010,-93.6277573,42.0249982,IDOTRR,1218 N 3RD ST,Iowa DOT and Rail Road,Downtown,1Fam,0.0
1593,903454020,-93.6275675,42.0249549,IDOTRR,1214 N 3RD ST,Iowa DOT and Rail Road,Downtown,1Fam,0.0
1594,903454060,-93.626876,42.024141,IDOTRR,211 N HAZEL AVE,Iowa DOT and Rail Road,Downtown,2fmCon,0.0
1595,903454080,-93.6273219,42.0242386,IDOTRR,1207 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1596,903454090,-93.6275137,42.0242321,IDOTRR,1211 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1597,903454100,-93.627729,42.024265,IDOTRR,1215 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,2.0
1598,903455030,-93.6261621,42.0249938,IDOTRR,1118 N 3RD ST,Iowa DOT and Rail Road,Downtown,1Fam,2.0
1599,903455090,-93.6255067,42.0242578,IDOTRR,1103 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1600,903455140,-93.6265884,42.0242588,IDOTRR,1127 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,2.0
1601,903456060,-93.628416,42.023117,IDOTRR,107 N RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1602,903456090,-93.629501,42.022825,IDOTRR,102 N RIVERSIDE DR,Iowa DOT and Rail Road,Downtown,2fmCon,0.0
1603,903456110,-93.629501,42.0227,IDOTRR,112 N RIVERSIDE DR,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1604,903457040,-93.6274918,42.0238856,IDOTRR,1212 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,2.0
1605,903457130,-93.628263,42.022963,IDOTRR,108 N RUSSELL AVE,Iowa DOT and Rail Road,Downtown,2fmCon,2.0
1606,903458020,-93.6263765,42.0238391,IDOTRR,1124 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1607,903458060,-93.625297,42.023518,IDOTRR,123 N MAPLE AVE,Iowa DOT and Rail Road,Downtown,1Fam,2.0
1608,903458110,-93.625289,42.02295,IDOTRR,1107 LINCOLN WAY,Iowa DOT and Rail Road,Downtown,1Fam,0.0
1609,903458170,-93.626716,42.023085,IDOTRR,118 N HAZEL AVE,Iowa DOT and Rail Road,Downtown,1Fam,2.0
1610,903475020,-93.623738,42.026478,OldTown,924 6TH ST,Old Town,Downtown,1Fam,2.0
1611,903475040,-93.622793,42.026723,OldTown,914 6TH ST,Old Town,Downtown,1Fam,2.0
1612,903475060,-93.622025,42.025893,OldTown,519 NORTHWESTERN AVE 521,Old Town,Downtown,2fmCon,1.0
1613,903475100,-93.621862,42.025796,OldTown,505 NORTHWESTERN AVE,Old Town,Downtown,1Fam,1.0
1614,903476030,-93.620386,42.026741,OldTown,722 6TH ST 724,Old Town,Downtown,2fmCon,2.0
1615,903476090,-93.6217097,42.0260296,OldTown,731 5TH ST,Old Town,Downtown,2fmCon,0.0
1616,903476100,-93.62188,42.0261614,OldTown,510 NORTHWESTERN AVE,Old Town,Downtown,1Fam,0.0
1617,903481100,-93.6246096,42.0242331,IDOTRR,1017 N 2ND ST,Iowa DOT and Rail Road,Downtown,2fmCon,0.0
1618,903481120,-93.6250433,42.0242487,IDOTRR,1027 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1619,903484020,-93.62458,42.023716,IDOTRR,1018 N 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1620,903484080,-93.623814,42.022951,IDOTRR,1003 LINCOLN WAY,Iowa DOT and Rail Road,Downtown,1Fam,1.0
1621,903484110,-93.599575,42.022828,IDOTRR,1021 LINCOLN WAY,Iowa DOT and Rail Road,Downtown,2fmCon,1.0
1622,904100030,-93.657017,42.034411,Sawyer,2912 ONTARIO ST,Sawyer,North West,1Fam,1.0
1623,904100040,-93.656979,42.034409,Sawyer,2908 ONTARIO ST,Sawyer,North West,1Fam,1.0
1624,904100090,-93.65565,42.034576,Sawyer,2800 ONTARIO ST,Sawyer,North West,Duplex,2.0
1625,904100100,-93.655699,42.033524,Sawyer,1215 HYLAND AVE,Sawyer,North West,1Fam,2.0
1626,904100140,-93.656231,42.033454,ClearCr,2833 ROSS RD,Clear Creek,North West,1Fam,1.0
1627,904100160,-93.657958,42.033423,Sawyer,2913 ROSS RD,Sawyer,North West,1Fam,1.0
1628,904100170,-93.65815,42.033296,Sawyer,2925 ROSS RD,Sawyer,North West,1Fam,2.0
1629,904100190,-93.659205,42.032681,Sawyer,1112 IOWA AVE,Sawyer,North West,1Fam,1.0
1630,904101070,-93.656124,42.033285,ClearCr,2824 ROSS RD,Clear Creek,North West,1Fam,0.0
1631,904101110,-93.655538,42.032432,ClearCr,1115 HYLAND AVE,Clear Creek,North West,1Fam,1.0
1632,904101170,-93.657031,42.031281,ClearCr,925 HYLAND AVE,Clear Creek,North West,1Fam,2.0
1633,904300150,-93.658265,42.028256,ClearCr,3021 OAKLAND ST,Clear Creek,North West,1Fam,1.0
1634,904301060,-93.658207,42.028101,Edwards,3012 OAKLAND ST 3014,Edwards,South West,Duplex,0.0
1635,904301100,-93.657107,42.028049,Edwards,2912 OAKLAND ST,Edwards,South West,Duplex,1.0
1636,904301375,-93.6601886,42.0269586,Edwards,520 FOREST GLEN,Edwards,South West,1Fam,0.0
1637,904301410,-93.6600396,42.0277962,Edwards,540 FOREST GLEN,Edwards,South West,1Fam,1.0
1638,904302010,-93.655924,42.028004,SWISU,2822 OAKLAND ST 2824,South & West of ISU,South West,2fmCon,1.0
1639,904302020,-93.655885,42.028002,SWISU,2818 OAKLAND ST,South & West of ISU,South West,1Fam,1.0
1640,904302030,-93.655786,42.027997,SWISU,2808 OAKLAND ST,South & West of ISU,South West,1Fam,1.0
1641,904302260,-93.656924,42.026752,SWISU,250 CAMPUS AVE 248,South & West of ISU,South West,2fmCon,0.0
1642,904350045,-93.658081,42.02616,SWISU,3002 WOODLAND ST,South & West of ISU,South West,1Fam,1.0
1643,904351200,-93.657241,42.022825,Edwards,2919 LINCOLN WAY,Edwards,South West,1Fam,1.0
1644,904351240,-93.658381,42.022978,Edwards,122 HOWARD AVE,Edwards,South West,1Fam,1.0
1645,904351280,-93.658395,42.02393,Edwards,212 HOWARD AVE 214,Edwards,South West,2fmCon,0.0
1646,904352190,-93.655849,42.022825,SWISU,2825 LINCOLN WAY,South & West of ISU,South West,2fmCon,2.0
1647,905100030,-93.67555,42.033521,Sawyer,1225 ARIZONA AVE,Sawyer,North West,1Fam,2.0
1648,905100060,-93.675549,42.033272,Sawyer,1207 ARIZONA AVE,Sawyer,North West,2fmCon,1.0
1649,905100080,-93.675559,42.032426,Sawyer,1127 ARIZONA AVE,Sawyer,North West,1Fam,2.0
1650,905101070,-93.672207,42.034453,Sawyer,4018 ONTARIO ST,Sawyer,North West,1Fam,2.0
1651,905101100,-93.672036,42.034451,Sawyer,4004 ONTARIO ST,Sawyer,North West,1Fam,0.0
1652,905101200,-93.669741,42.034429,Sawyer,3812 ONTARIO ST,Sawyer,North West,1Fam,1.0
1653,905101260,-93.669839,42.033376,Sawyer,3815 QUEBEC ST,Sawyer,North West,1Fam,2.0
1654,905101300,-93.671021,42.033386,Sawyer,3901 QUEBEC ST 3903,Sawyer,North West,Duplex,0.0
1655,905101310,-93.671076,42.033387,Sawyer,3905 QUEBEC ST,Sawyer,North West,Duplex,0.0
1656,905101330,-93.671213,42.033388,Sawyer,3915 QUEBEC ST,Sawyer,North West,Duplex,2.0
1657,905101450,-93.675399,42.0333,Sawyer,1208 ARIZONA AVE,Sawyer,North West,1Fam,1.0
1658,905101490,-93.675401,42.033633,Sawyer,1232 ARIZONA AVE,Sawyer,North West,1Fam,2.0
1659,905102010,-93.674417,42.033193,Sawyer,4122 QUEBEC ST,Sawyer,North West,1Fam,2.0
1660,905102060,-93.673401,42.033008,Sawyer,4018 QUEBEC ST,Sawyer,North West,2fmCon,2.0
1661,905102170,-93.669806,42.033225,Sawyer,3814 QUEBEC ST,Sawyer,North West,1Fam,1.0
1662,905103030,-93.672241,42.032365,Sawyer,3907 ROSS RD,Sawyer,North West,1Fam,2.0
1663,905103040,-93.672288,42.032367,Sawyer,3913 ROSS RD,Sawyer,North West,1Fam,2.0
1664,905103060,-93.672381,42.03237,Sawyer,3925 ROSS RD,Sawyer,North West,1Fam,2.0
1665,905103110,-93.67369,42.032385,Sawyer,4027 ROSS RD,Sawyer,North West,1Fam,1.0
1666,905103130,-93.674456,42.03224,Sawyer,4101 ROSS RD,Sawyer,North West,1Fam,2.0
1667,905103140,-93.674517,42.032304,Sawyer,4107 ROSS RD,Sawyer,North West,1Fam,2.0
1668,905103180,-93.675408,42.032383,Sawyer,1122 ARIZONA AVE,Sawyer,North West,1Fam,1.0
1669,905104030,-93.677504,42.032098,Sawyer,4406 ROSS RD,Sawyer,North West,1Fam,1.0
1670,905104090,-93.676953,42.031533,Sawyer,1005 YUMA AVE,Sawyer,North West,1Fam,1.0
1671,905104110,-93.677717,42.031248,Sawyer,925 YUMA AVE,Sawyer,North West,1Fam,1.0
1672,905104180,-93.677945,42.031123,Sawyer,903 YUMA AVE,Sawyer,North West,1Fam,2.0
1673,905104210,-93.678141,42.029867,Sawyer,823 YUMA AVE,Sawyer,North West,1Fam,1.0
1674,905104240,-93.678149,42.029562,Sawyer,803 YUMA AVE 805,Sawyer,North West,2fmCon,2.0
1675,905105010,-93.675606,42.031356,Sawyer,1019 ARIZONA AVE,Sawyer,North West,1Fam,1.0
1676,905105040,-93.675714,42.031215,Sawyer,1001 ARIZONA AVE,Sawyer,North West,1Fam,1.0
1677,905105070,-93.676659,42.03069,Sawyer,911 ARIZONA AVE,Sawyer,North West,1Fam,1.0
1678,905105170,-93.677997,42.029679,Sawyer,810 YUMA AVE,Sawyer,North West,1Fam,2.0
1679,905105190,-93.677991,42.029863,Sawyer,822 YUMA AVE,Sawyer,North West,1Fam,1.0
1680,905105200,-93.677992,42.029924,Sawyer,826 YUMA AVE,Sawyer,North West,1Fam,1.0
1681,905105260,-93.677601,42.031139,Sawyer,932 YUMA AVE,Sawyer,North West,1Fam,1.0
1682,905106140,-93.676654,42.029731,Sawyer,806 ARIZONA AVE,Sawyer,North West,1Fam,1.0
1683,905106150,-93.676681,42.029786,Sawyer,812 ARIZONA AVE,Sawyer,North West,1Fam,2.0
1684,905106170,-93.676674,42.030519,Sawyer,902 ARIZONA AVE,Sawyer,North West,1Fam,1.0
1685,905106210,-93.676455,42.030611,Sawyer,922 ARIZONA AVE,Sawyer,North West,1Fam,1.0
1686,905107070,-93.672278,42.032216,Sawyer,3910 ROSS RD,Sawyer,North West,1Fam,2.0
1687,905107110,-93.671511,42.031187,Sawyer,1009 MESA VERDE PL,Sawyer,North West,Duplex,2.0
1688,905107140,-93.672119,42.030591,Sawyer,911 MESA VERDE PL,Sawyer,North West,1Fam,2.0
1689,905107220,-93.674385,42.030702,Sawyer,914 ARKANSAS AVE,Sawyer,North West,1Fam,2.0
1690,905107240,-93.673601,42.031362,Sawyer,4024 ARKANSAS DR,Sawyer,North West,1Fam,2.0
1691,905107250,-93.673565,42.03136,Sawyer,4018 ARKANSAS DR,Sawyer,North West,1Fam,2.0
1692,905107280,-93.672718,42.031348,Sawyer,3914 ARKANSAS DR,Sawyer,North West,1Fam,2.0
1693,905107300,-93.672645,42.031347,Sawyer,3902 ARKANSAS DR,Sawyer,North West,1Fam,2.0
1694,905107310,-93.672651,42.031342,Sawyer,3903 ARKANSAS DR,Sawyer,North West,1Fam,2.0
1695,905107320,-93.672523,42.03128,Sawyer,3909 ARKANSAS DR,Sawyer,North West,1Fam,2.0
1696,905107380,-93.674179,42.03156,Sawyer,1008 ARKANSAS AVE,Sawyer,North West,1Fam,1.0
1697,905108090,-93.670204,42.030231,Sawyer,3809 PHOENIX ST,Sawyer,North West,Duplex,2.0
1698,905108120,-93.670514,42.030232,Sawyer,3827 PHOENIX ST,Sawyer,North West,Duplex,2.0
1699,905108170,-93.671905,42.030552,Sawyer,922 MESA VERDE PL,Sawyer,North West,1Fam,2.0
1700,905108190,-93.671849,42.030628,Sawyer,934 MESA VERDE PL,Sawyer,North West,1Fam,2.0
1701,905108220,-93.671369,42.031138,Sawyer,1008 MESA VERDE PL,Sawyer,North West,1Fam,2.0
1702,905109130,-93.670503,42.030082,ClearCr,3830 PHOENIX ST,Clear Creek,North West,1Fam,2.0
1703,905109170,-93.670114,42.03009,ClearCr,3806 PHOENIX ST,Clear Creek,North West,1Fam,2.0
1704,905200010,-93.668544,42.034422,Sawyer,3732 ONTARIO ST,Sawyer,North West,1Fam,1.0
1705,905200160,-93.665521,42.033454,Sawyer,1209 SCHOLL RD,Sawyer,North West,1Fam,0.0
1706,905200220,-93.666432,42.033427,Sawyer,3613 ANNEAR ST,Sawyer,North West,1Fam,1.0
1707,905200260,-93.66636,42.033277,Sawyer,3604 ANNEAR ST,Sawyer,North West,1Fam,1.0
1708,905200280,-93.665569,42.033285,Sawyer,3514 ANNEAR ST,Sawyer,North West,1Fam,2.0
1709,905200290,-93.665505,42.03247,Sawyer,1123 SCHOLL RD,Sawyer,North West,1Fam,2.0
1710,905200350,-93.666813,42.032302,Sawyer,3605 ROSS RD,Sawyer,North West,1Fam,2.0
1711,905200380,-93.667081,42.032307,Sawyer,3631 ROSS RD,Sawyer,North West,1Fam,1.0
1712,905200490,-93.669544,42.033686,Sawyer,1210 GARFIELD CIR,Sawyer,North West,1Fam,1.0
1713,905200510,-93.669465,42.033834,Sawyer,1219 GARFIELD CIR,Sawyer,North West,1Fam,1.0
1714,905201020,-93.663727,42.034414,Sawyer,3412 ONTARIO ST,Sawyer,North West,1Fam,1.0
1715,905201030,-93.663619,42.03387,Sawyer,1235 MICHIGAN AVE,Sawyer,North West,1Fam,2.0
1716,905201080,-93.664037,42.032528,Sawyer,3425 ROSS RD,Sawyer,North West,1Fam,1.0
1717,905201090,-93.66412,42.032478,Sawyer,3431 ROSS RD,Sawyer,North West,1Fam,2.0
1718,905201110,-93.665355,42.032495,Sawyer,1124 SCHOLL RD,Sawyer,North West,1Fam,2.0
1719,905201120,-93.665356,42.032566,Sawyer,1130 SCHOLL RD,Sawyer,North West,1Fam,1.0
1720,905202090,-93.668378,42.032164,Sawyer,3718 ROSS RD,Sawyer,North West,1Fam,2.0
1721,905202190,-93.668392,42.031635,ClearCr,1010 JARRETT CIR,Clear Creek,North West,1Fam,2.0
1722,905202210,-93.667082,42.032157,ClearCr,3616 ROSS RD,Clear Creek,North West,1Fam,2.0
1723,905202230,-93.666979,42.032155,ClearCr,3604 ROSS RD,Clear Creek,North West,1Fam,2.0
1724,905225020,-93.662239,42.034421,Sawyer,3316 ONTARIO ST,Sawyer,North West,1Fam,2.0
1725,905225040,-93.662134,42.03392,Sawyer,1239 WISCONSIN AVE,Sawyer,North West,1Fam,1.0
1726,905225080,-93.662039,42.032575,ClearCr,3301 ROSS RD,Clear Creek,North West,1Fam,2.0
1727,905225090,-93.662126,42.032652,ClearCr,3309 ROSS RD,Clear Creek,North West,1Fam,1.0
1728,905226030,-93.660673,42.033692,Sawyer,1217 SCOTT AVE,Sawyer,North West,1Fam,1.0
1729,905226050,-93.660671,42.033557,Sawyer,1203 SCOTT AVE,Sawyer,North West,1Fam,2.0
1730,905226080,-93.660691,42.032638,Sawyer,1107 SCOTT AVE,Sawyer,North West,1Fam,1.0
1731,905226110,-93.660812,42.032653,ClearCr,3219 ROSS RD,Clear Creek,North West,1Fam,2.0
1732,905226130,-93.661983,42.033726,Sawyer,1218 WISCONSIN AVE,Sawyer,North West,1Fam,2.0
1733,905226170,-93.661985,42.034018,Sawyer,1248 WISCONSIN AVE,Sawyer,North West,1Fam,1.0
1734,905227050,-93.660521,42.033559,Sawyer,1202 SCOTT AVE,Sawyer,North West,1Fam,3.0
1735,905228020,-93.659355,42.032699,Sawyer,1115 IOWA AVE,Sawyer,North West,1Fam,2.0
1736,905228050,-93.659279,42.032564,Sawyer,1101 IOWA AVE,Sawyer,North West,1Fam,0.0
1737,905229040,-93.660877,42.032503,ClearCr,3224 ROSS RD,Clear Creek,North West,1Fam,1.0
1738,905300010,-93.678165,42.029453,Sawyer,4418 PHOENIX ST,Sawyer,North West,1Fam,2.0
1739,905300020,-93.678125,42.029453,Sawyer,4410 PHOENIX ST,Sawyer,North West,1Fam,3.0
1740,905300080,-93.676352,42.028836,Sawyer,733 ARIZONA AVE,Sawyer,North West,1Fam,2.0
1741,905301050,-93.676272,42.02868,ClearCr,4200 ARIZONA CIR,Clear Creek,North West,1Fam,2.0
1742,905325030,-93.667904,42.026547,ClearCr,3721 WOODLAND ST,Clear Creek,North West,1Fam,2.0
1743,905351045,-93.674402,42.023651,ClearCr,4205 WESTBROOK DR,Clear Creek,North West,Twnhs,1.0
1744,905351089,-93.676219,42.024662,ClearCr,4213 WESTBROOK DR,Clear Creek,North West,1Fam,2.0
1745,905352010,-93.673958,42.02384,ClearCr,200 TRAIL RIDGE RD,Clear Creek,North West,1Fam,2.0
1746,905352030,-93.6739889,42.0243033,ClearCr,212 TRAIL RIDGE RD,Clear Creek,North West,1Fam,2.0
1747,905352070,-93.67358,42.02521,ClearCr,236 TRAIL RIDGE RD,Clear Creek,North West,1Fam,2.0
1748,905352140,-93.675038,42.024673,ClearCr,4107 TRAIL RIDGE CIR,Clear Creek,North West,1Fam,2.0
1749,905352180,-93.674582,42.024087,ClearCr,207 TRAIL RIDGE RD,Clear Creek,North West,1Fam,2.0
1750,905376090,-93.669606,42.026185,Edwards,3714 WOODLAND ST,Edwards,South West,1Fam,2.0
1751,905377010,-93.671177,42.023229,Edwards,121 MCDONALD DR,Edwards,South West,1Fam,1.0
1752,905377020,-93.671221,42.023229,Edwards,117 MCDONALD DR,Edwards,South West,1Fam,2.0
1753,905377050,-93.671511,42.023021,Edwards,4011 LINCOLN WAY,Edwards,South West,1Fam,1.0
1754,905377130,-93.6721573,42.0240278,Edwards,214 HICKORY DR,Edwards,South West,1Fam,2.0
1755,905378040,-93.671178,42.023079,Edwards,120 MCDONALD DR,Edwards,South West,1Fam,1.0
1756,905401020,-93.66504,42.028424,ClearCr,3517 OAKLAND ST,Clear Creek,North West,1Fam,2.0
1757,905401045,-93.666066,42.028568,ClearCr,516 OLIVER CIR,Clear Creek,North West,1Fam,2.0
1758,905401060,-93.666216,42.028595,ClearCr,519 OLIVER CIR,Clear Creek,North West,1Fam,2.0
1759,905401100,-93.666242,42.028468,ClearCr,3611 OAKLAND ST,Clear Creek,North West,1Fam,1.0
1760,905402060,-93.665996,42.027656,Edwards,3619 MARY CIR,Edwards,South West,1Fam,2.0
1761,905402070,-93.665994,42.027506,Edwards,3618 MARY CIR,Edwards,South West,1Fam,2.0
1762,905402090,-93.666147,42.027332,Edwards,423 OLIVER AVE,Edwards,South West,1Fam,1.0
1763,905402110,-93.666035,42.02653,Edwards,3603 WOODLAND ST,Edwards,South West,1Fam,2.0
1764,905403060,-93.66515,42.027507,Edwards,427 FRANKLIN AVE,Edwards,South West,1Fam,1.0
1765,905403150,-93.665571,42.027555,Edwards,430 OLIVER AVE,Edwards,South West,1Fam,2.0
1766,905425125,-93.663054,42.028381,ClearCr,3421 OAKLAND ST,Clear Creek,North West,1Fam,2.0
1767,905426010,-93.663415,42.028236,Edwards,3432 OAKLAND ST,Edwards,South West,1Fam,2.0
1768,905426030,-93.663123,42.028233,Edwards,3424 OAKLAND ST,Edwards,South West,1Fam,0.0
1769,905426100,-93.662765,42.026667,Edwards,413 HAWTHORNE  AVE,Edwards,South West,1Fam,1.0
1770,905426200,-93.66357,42.026533,Edwards,3433 WOODLAND ST,Edwards,South West,1Fam,1.0
1771,905427010,-93.661562,42.02821,Edwards,3312 OAKLAND ST,Edwards,South West,1Fam,3.0
1772,905427030,-93.660664,42.028191,Edwards,3226 OAKLAND ST,Edwards,South West,1Fam,2.0
1773,905427050,-93.660595,42.028188,Edwards,3218 OAKLAND ST,Edwards,South West,1Fam,2.0
1774,905427070,-93.6608625,42.0280297,Edwards,543 FOREST GLEN,Edwards,South West,1Fam,2.0
1775,905427140,-93.660227,42.026458,Edwards,3209 WOODLAND ST,Edwards,South West,1Fam,2.0
1776,905450020,-93.667776,42.024483,Edwards,303 WESTWOOD DR,Edwards,South West,1Fam,2.0
1777,905451050,-93.666255,42.025846,Edwards,321 CRANE AVE,Edwards,South West,1Fam,2.0
1778,905451300,-93.668212,42.023982,Edwards,3642 STORY ST,Edwards,South West,1Fam,1.0
1779,905451320,-93.667708,42.024208,Edwards,3630 STORY ST,Edwards,South West,1Fam,1.0
1780,905451330,-93.667534,42.024025,Edwards,3626 STORY ST,Edwards,South West,1Fam,1.0
1781,905451390,-93.66712,42.024949,Edwards,310 WESTWOOD DR,Edwards,South West,1Fam,1.0
1782,905451410,-93.667188,42.025524,Edwards,322 WESTWOOD DR,Edwards,South West,1Fam,1.0
1783,905452040,-93.665271,42.026133,Edwards,335 FRANKLIN AVE,Edwards,South West,1Fam,1.0
1784,905452050,-93.66527,42.025996,Edwards,329 FRANKLIN AVE,Edwards,South West,1Fam,1.0
1785,905452070,-93.6650659,42.0257161,Edwards,323 FRANKLIN AVE,Edwards,South West,Duplex,0.0
1786,905452110,-93.66526,42.025173,Edwards,307 FRANKLIN AVE,Edwards,South West,1Fam,1.0
1787,905452120,-93.66526,42.025036,Edwards,301 FRANKLIN AVE,Edwards,South West,1Fam,1.0
1788,905452140,-93.666095,42.025102,Edwards,312 CRANE AVE,Edwards,South West,1Fam,1.0
1789,905452150,-93.666096,42.025197,Edwards,318 CRANE AVE,Edwards,South West,1Fam,1.0
1790,905452160,-93.666097,42.02526,Edwards,322 CRANE AVE,Edwards,South West,1Fam,1.0
1791,905453040,-93.6658876,42.0247497,Edwards,218 CRANE AVE,Edwards,South West,1Fam,2.0
1792,905453080,-93.665799,42.024126,Edwards,3520 STORY ST,Edwards,South West,1Fam,2.0
1793,905475150,-93.660187,42.026308,Edwards,3212 WOODLAND ST,Edwards,South West,1Fam,1.0
1794,905475160,-93.660147,42.026307,Edwards,3208 WOODLAND ST,Edwards,South West,1Fam,1.0
1795,905475270,-93.66061,42.025818,SWISU,3232 ELLIS ST,South & West of ISU,South West,1Fam,1.0
1796,905475500,-93.663366,42.024993,Edwards,306 COLORADO CIR,Edwards,South West,1Fam,1.0
1797,905475510,-93.663367,42.025019,Edwards,310 COLORADO CIR,Edwards,South West,1Fam,2.0
1798,905475520,-93.663517,42.025001,Edwards,309 COLORADO CIR,Edwards,South West,1Fam,1.0
1799,905476120,-93.6644616,42.0236702,Edwards,124 FRANKLIN AVE,Edwards,South West,1Fam,1.0
1800,905476170,-93.66468,42.020186,Edwards,216 FRANKLIN AVE,Edwards,South West,1Fam,0.0
1801,905476225,-93.6643138,42.0246868,Edwards,3418 WEST ST,Edwards,South West,TwnhsE,1.0
1802,905476230,-93.6641939,42.0246851,Edwards,3416 WEST ST,Edwards,South West,TwnhsE,1.0
1803,905477010,-93.6627359,42.0247523,Edwards,3322 WEST ST,Edwards,South West,1Fam,0.0
1804,905477050,-93.6618779,42.0244599,Edwards,219 WILMOTH AVE 221,Edwards,South West,2fmCon,0.0
1805,905478030,-93.66104,42.0247212,Edwards,3218 WEST ST,Edwards,South West,1Fam,1.0
1806,905478140,-93.658545,42.023874,Edwards,209 HOWARD AVE,Edwards,South West,1Fam,1.0
1807,905478220,-93.66057,42.023945,Edwards,3123 STORY ST,Edwards,South West,1Fam,1.0
1808,905479110,-93.662924,42.022902,Edwards,108 COLORADO AVE 110,Edwards,South West,2fmCon,1.0
1809,905480030,-93.661005,42.023548,Edwards,3122 STORY ST,Edwards,South West,1Fam,1.0
1810,905480090,-93.659659,42.023451,Edwards,3022 STORY ST,Edwards,South West,1Fam,1.0
1811,905480150,-93.658528,42.022769,Edwards,103 HOWARD AVE,Edwards,South West,1Fam,0.0
1812,905480160,-93.658506,42.022824,Edwards,3011 LINCOLN WAY,Edwards,South West,1Fam,1.0
1813,905480180,-93.658537,42.022824,Edwards,3017 LINCOLN WAY,Edwards,South West,1Fam,1.0
1814,905480210,-93.659855,42.022754,Edwards,3107 LINCOLN WAY,Edwards,South West,1Fam,1.0
